fpr,tpr,threshold
0.0,0.0,inf
0.0,0.010752688172043012,0.9999991655349731
0.0,0.17204301075268819,0.9999821186065674
0.0,0.1935483870967742,0.999970555305481
0.0,0.978494623655914,0.5958771109580994
0.006349206349206349,0.978494623655914,0.31355923414230347
0.006349206349206349,0.989247311827957,0.29476243257522583
0.1111111111111111,0.989247311827957,0.013086368329823017
0.1111111111111111,1.0,0.012446166016161442
1.0,1.0,0.00017693164409138262
