recall,precision
1.0,0.6241610738255033
1.0,0.6283783783783784
1.0,0.6326530612244898
1.0,0.636986301369863
1.0,0.6413793103448275
1.0,0.6458333333333334
1.0,0.6503496503496503
1.0,0.6549295774647887
1.0,0.6595744680851063
1.0,0.6642857142857143
1.0,0.6690647482014388
1.0,0.6739130434782609
1.0,0.6788321167883211
1.0,0.6838235294117647
1.0,0.6888888888888889
1.0,0.6940298507462687
1.0,0.6992481203007519
1.0,0.7045454545454546
1.0,0.7099236641221374
1.0,0.7153846153846154
1.0,0.7209302325581395
1.0,0.7265625
1.0,0.7322834645669292
1.0,0.7380952380952381
1.0,0.744
1.0,0.75
1.0,0.7560975609756098
1.0,0.7622950819672131
1.0,0.768595041322314
1.0,0.775
1.0,0.7815126050420168
1.0,0.788135593220339
1.0,0.7948717948717948
1.0,0.8017241379310345
0.989247311827957,0.8
0.989247311827957,0.8070175438596491
0.989247311827957,0.8141592920353983
0.978494623655914,0.8125
0.978494623655914,0.8198198198198198
0.978494623655914,0.8272727272727273
0.978494623655914,0.8348623853211009
0.978494623655914,0.8425925925925926
0.978494623655914,0.8504672897196262
0.978494623655914,0.8584905660377359
0.978494623655914,0.8666666666666667
0.978494623655914,0.875
0.978494623655914,0.883495145631068
0.978494623655914,0.8921568627450981
0.978494623655914,0.900990099009901
0.978494623655914,0.91
0.978494623655914,0.9191919191919192
0.978494623655914,0.9285714285714286
0.978494623655914,0.9381443298969072
0.978494623655914,0.9479166666666666
0.978494623655914,0.9578947368421052
0.978494623655914,0.9680851063829787
0.978494623655914,0.978494623655914
0.967741935483871,0.9782608695652174
0.967741935483871,0.989010989010989
0.967741935483871,1.0
0.956989247311828,1.0
0.946236559139785,1.0
0.9354838709677419,1.0
0.9247311827956989,1.0
0.9139784946236559,1.0
0.9032258064516129,1.0
0.8924731182795699,1.0
0.8817204301075269,1.0
0.8709677419354839,1.0
0.8602150537634409,1.0
0.8494623655913979,1.0
0.8387096774193549,1.0
0.8279569892473119,1.0
0.8172043010752689,1.0
0.8064516129032258,1.0
0.7956989247311828,1.0
0.7849462365591398,1.0
0.7741935483870968,1.0
0.7634408602150538,1.0
0.7526881720430108,1.0
0.7419354838709677,1.0
0.7311827956989247,1.0
0.7204301075268817,1.0
0.7096774193548387,1.0
0.6989247311827957,1.0
0.6881720430107527,1.0
0.6774193548387096,1.0
0.6666666666666666,1.0
0.6559139784946236,1.0
0.6451612903225806,1.0
0.6344086021505376,1.0
0.6236559139784946,1.0
0.6129032258064516,1.0
0.6021505376344086,1.0
0.5913978494623656,1.0
0.5806451612903226,1.0
0.5698924731182796,1.0
0.5591397849462365,1.0
0.5483870967741935,1.0
0.5376344086021505,1.0
0.5268817204301075,1.0
0.5161290322580645,1.0
0.5053763440860215,1.0
0.4946236559139785,1.0
0.4838709677419355,1.0
0.4731182795698925,1.0
0.46236559139784944,1.0
0.45161290322580644,1.0
0.44086021505376344,1.0
0.43010752688172044,1.0
0.41935483870967744,1.0
0.40860215053763443,1.0
0.3978494623655914,1.0
0.3870967741935484,1.0
0.3763440860215054,1.0
0.3655913978494624,1.0
0.3548387096774194,1.0
0.34408602150537637,1.0
0.3333333333333333,1.0
0.3225806451612903,1.0
0.3010752688172043,1.0
0.2903225806451613,1.0
0.27956989247311825,1.0
0.26881720430107525,1.0
0.25806451612903225,1.0
0.24731182795698925,1.0
0.22580645161290322,1.0
0.21505376344086022,1.0
0.20430107526881722,1.0
0.1935483870967742,1.0
0.1827956989247312,1.0
0.17204301075268819,1.0
0.16129032258064516,1.0
0.15053763440860216,1.0
0.13978494623655913,1.0
0.12903225806451613,1.0
0.11827956989247312,1.0
0.08602150537634409,1.0
0.07526881720430108,1.0
0.06451612903225806,1.0
0.053763440860215055,1.0
0.043010752688172046,1.0
0.03225806451612903,1.0
0.0,1.0
