recall,precision
1.0,0.215
1.0,0.21553884711779447
1.0,0.21608040201005024
1.0,0.21662468513853905
1.0,0.21717171717171718
1.0,0.21772151898734177
1.0,0.2182741116751269
1.0,0.21882951653944022
1.0,0.2193877551020408
1.0,0.21994884910485935
1.0,0.2205128205128205
1.0,0.2210796915167095
1.0,0.22164948453608246
1.0,0.2222222222222222
1.0,0.22279792746113988
1.0,0.22337662337662337
1.0,0.22395833333333334
1.0,0.2245430809399478
1.0,0.225130890052356
1.0,0.22572178477690288
1.0,0.22631578947368422
1.0,0.22691292875989447
1.0,0.2275132275132275
1.0,0.22811671087533156
1.0,0.22872340425531915
1.0,0.22933333333333333
1.0,0.22994652406417113
1.0,0.23056300268096513
1.0,0.23118279569892472
1.0,0.23180592991913745
1.0,0.23243243243243245
1.0,0.23306233062330622
1.0,0.23369565217391305
1.0,0.23433242506811988
1.0,0.23497267759562843
1.0,0.2356164383561644
1.0,0.23626373626373626
1.0,0.2369146005509642
1.0,0.23756906077348067
1.0,0.23822714681440443
1.0,0.2388888888888889
1.0,0.2395543175487465
1.0,0.24022346368715083
1.0,0.24089635854341737
1.0,0.24157303370786518
1.0,0.24225352112676057
1.0,0.24293785310734464
1.0,0.24362606232294617
1.0,0.24431818181818182
1.0,0.245014245014245
1.0,0.24571428571428572
1.0,0.24641833810888253
1.0,0.2471264367816092
1.0,0.2478386167146974
1.0,0.24855491329479767
1.0,0.2492753623188406
1.0,0.25
1.0,0.25072886297376096
1.0,0.25146198830409355
1.0,0.25219941348973607
1.0,0.2529411764705882
1.0,0.2536873156342183
1.0,0.25443786982248523
1.0,0.2551928783382789
1.0,0.25595238095238093
1.0,0.25671641791044775
1.0,0.25748502994011974
1.0,0.25825825825825827
1.0,0.25903614457831325
1.0,0.2598187311178248
1.0,0.2606060606060606
1.0,0.2613981762917933
1.0,0.2621951219512195
1.0,0.26299694189602446
1.0,0.26380368098159507
1.0,0.26461538461538464
1.0,0.2654320987654321
1.0,0.26625386996904027
1.0,0.2670807453416149
1.0,0.26791277258566976
1.0,0.26875
1.0,0.26959247648902823
1.0,0.27044025157232704
1.0,0.27129337539432175
1.0,0.2721518987341772
1.0,0.273015873015873
1.0,0.27388535031847133
1.0,0.2747603833865815
1.0,0.27564102564102566
1.0,0.2765273311897106
1.0,0.27741935483870966
1.0,0.2783171521035599
1.0,0.2792207792207792
1.0,0.28013029315960913
1.0,0.28104575163398693
1.0,0.2819672131147541
1.0,0.28289473684210525
1.0,0.2838283828382838
1.0,0.2847682119205298
1.0,0.2857142857142857
1.0,0.2866666666666667
1.0,0.28762541806020064
1.0,0.28859060402684567
1.0,0.2895622895622896
1.0,0.2905405405405405
1.0,0.29152542372881357
1.0,0.2925170068027211
1.0,0.2935153583617747
1.0,0.2945205479452055
1.0,0.29553264604810997
1.0,0.296551724137931
1.0,0.2975778546712803
1.0,0.2986111111111111
1.0,0.29965156794425085
1.0,0.3006993006993007
1.0,0.3017543859649123
1.0,0.3028169014084507
1.0,0.303886925795053
1.0,0.3049645390070922
1.0,0.30604982206405695
1.0,0.30714285714285716
1.0,0.30824372759856633
1.0,0.30935251798561153
1.0,0.3104693140794224
1.0,0.3115942028985507
1.0,0.31272727272727274
1.0,0.31386861313868614
1.0,0.315018315018315
1.0,0.3161764705882353
1.0,0.3173431734317343
1.0,0.31851851851851853
1.0,0.31970260223048325
1.0,0.3208955223880597
1.0,0.32209737827715357
1.0,0.3233082706766917
1.0,0.32452830188679244
1.0,0.32575757575757575
1.0,0.3269961977186312
1.0,0.3282442748091603
1.0,0.32950191570881227
1.0,0.33076923076923076
1.0,0.33204633204633205
1.0,0.3333333333333333
1.0,0.3346303501945525
1.0,0.3359375
1.0,0.33725490196078434
1.0,0.33858267716535434
1.0,0.33992094861660077
1.0,0.3412698412698413
1.0,0.3426294820717131
1.0,0.344
1.0,0.3453815261044177
1.0,0.3467741935483871
1.0,0.3481781376518219
1.0,0.34959349593495936
1.0,0.3510204081632653
1.0,0.3524590163934426
1.0,0.35390946502057613
1.0,0.35537190082644626
1.0,0.35684647302904565
1.0,0.35833333333333334
1.0,0.3598326359832636
1.0,0.36134453781512604
1.0,0.3628691983122363
1.0,0.3644067796610169
1.0,0.3659574468085106
1.0,0.36752136752136755
1.0,0.36909871244635195
1.0,0.3706896551724138
1.0,0.3722943722943723
1.0,0.3739130434782609
1.0,0.37554585152838427
1.0,0.37719298245614036
1.0,0.3788546255506608
1.0,0.3805309734513274
1.0,0.38222222222222224
1.0,0.38392857142857145
1.0,0.38565022421524664
1.0,0.38738738738738737
1.0,0.3891402714932127
1.0,0.39090909090909093
1.0,0.3926940639269406
1.0,0.3944954128440367
1.0,0.39631336405529954
1.0,0.39814814814814814
1.0,0.4
1.0,0.40186915887850466
1.0,0.40375586854460094
1.0,0.4056603773584906
1.0,0.4075829383886256
