fpr,tpr,threshold
0.0,0.0,inf
0.0,0.05813953488372093,1.0
0.0,0.08139534883720931,0.9999995231628418
0.0,0.10465116279069768,0.9999994039535522
0.0,0.22093023255813954,0.9999970197677612
0.0,0.2441860465116279,0.9999966621398926
0.0,1.0,0.9881801605224609
1.0,1.0,0.00040988309774547815
