recall,precision
1.0,0.20048899755501223
1.0,0.20098039215686275
1.0,0.20147420147420148
1.0,0.2019704433497537
1.0,0.20246913580246914
1.0,0.20297029702970298
1.0,0.20347394540942929
1.0,0.20398009950248755
1.0,0.20448877805486285
1.0,0.205
1.0,0.20551378446115287
1.0,0.20603015075376885
1.0,0.20654911838790932
1.0,0.20707070707070707
1.0,0.20759493670886076
1.0,0.20812182741116753
1.0,0.20865139949109415
1.0,0.20918367346938777
1.0,0.20971867007672634
1.0,0.21025641025641026
1.0,0.21079691516709512
1.0,0.211340206185567
1.0,0.21188630490956073
1.0,0.21243523316062177
1.0,0.21298701298701297
1.0,0.21354166666666666
1.0,0.21409921671018275
1.0,0.21465968586387435
1.0,0.2152230971128609
1.0,0.21578947368421053
1.0,0.21635883905013192
1.0,0.21693121693121692
1.0,0.21750663129973474
1.0,0.21808510638297873
1.0,0.21866666666666668
1.0,0.2192513368983957
1.0,0.21983914209115282
1.0,0.22043010752688172
1.0,0.2210242587601078
1.0,0.22162162162162163
1.0,0.2222222222222222
1.0,0.22282608695652173
1.0,0.22343324250681199
1.0,0.22404371584699453
1.0,0.22465753424657534
1.0,0.22527472527472528
1.0,0.22589531680440772
1.0,0.2265193370165746
1.0,0.22714681440443213
1.0,0.22777777777777777
1.0,0.22841225626740946
1.0,0.22905027932960895
1.0,0.22969187675070027
1.0,0.2303370786516854
1.0,0.23098591549295774
1.0,0.23163841807909605
1.0,0.23229461756373937
1.0,0.23295454545454544
1.0,0.2336182336182336
1.0,0.2342857142857143
1.0,0.2349570200573066
1.0,0.23563218390804597
1.0,0.23631123919308358
1.0,0.23699421965317918
1.0,0.23768115942028986
1.0,0.23837209302325582
1.0,0.239067055393586
1.0,0.23976608187134502
1.0,0.2404692082111437
1.0,0.2411764705882353
1.0,0.24188790560471976
1.0,0.24260355029585798
1.0,0.2433234421364985
1.0,0.24404761904761904
1.0,0.24477611940298508
1.0,0.24550898203592814
1.0,0.24624624624624625
1.0,0.2469879518072289
1.0,0.24773413897280966
1.0,0.24848484848484848
1.0,0.24924012158054712
1.0,0.25
1.0,0.25076452599388377
1.0,0.25153374233128833
1.0,0.2523076923076923
1.0,0.25308641975308643
1.0,0.25386996904024767
1.0,0.2546583850931677
1.0,0.2554517133956386
1.0,0.25625
1.0,0.25705329153605017
1.0,0.2578616352201258
1.0,0.2586750788643533
1.0,0.25949367088607594
1.0,0.26031746031746034
1.0,0.2611464968152866
1.0,0.26198083067092653
1.0,0.26282051282051283
1.0,0.26366559485530544
1.0,0.2645161290322581
1.0,0.26537216828478966
1.0,0.2662337662337662
1.0,0.2671009771986971
1.0,0.2679738562091503
1.0,0.26885245901639343
1.0,0.26973684210526316
1.0,0.2706270627062706
1.0,0.271523178807947
1.0,0.2724252491694352
1.0,0.2733333333333333
1.0,0.27424749163879597
1.0,0.2751677852348993
1.0,0.2760942760942761
1.0,0.27702702702702703
1.0,0.27796610169491526
1.0,0.2789115646258503
1.0,0.27986348122866894
1.0,0.2808219178082192
1.0,0.281786941580756
1.0,0.2827586206896552
1.0,0.2837370242214533
1.0,0.2847222222222222
1.0,0.2857142857142857
1.0,0.2867132867132867
1.0,0.28771929824561404
1.0,0.2887323943661972
1.0,0.28975265017667845
1.0,0.2907801418439716
1.0,0.2918149466192171
1.0,0.29285714285714287
1.0,0.2939068100358423
1.0,0.2949640287769784
1.0,0.296028880866426
1.0,0.2971014492753623
1.0,0.29818181818181816
1.0,0.29927007299270075
1.0,0.30036630036630035
1.0,0.3014705882352941
1.0,0.3025830258302583
1.0,0.3037037037037037
1.0,0.3048327137546468
1.0,0.30597014925373134
1.0,0.30711610486891383
1.0,0.3082706766917293
1.0,0.30943396226415093
1.0,0.3106060606060606
1.0,0.311787072243346
1.0,0.31297709923664124
1.0,0.31417624521072796
1.0,0.3153846153846154
1.0,0.3166023166023166
1.0,0.3178294573643411
1.0,0.31906614785992216
1.0,0.3203125
1.0,0.3215686274509804
1.0,0.3228346456692913
1.0,0.3241106719367589
1.0,0.3253968253968254
1.0,0.32669322709163345
1.0,0.328
1.0,0.3293172690763052
1.0,0.33064516129032256
1.0,0.3319838056680162
1.0,0.3333333333333333
1.0,0.3346938775510204
1.0,0.3360655737704918
1.0,0.3374485596707819
1.0,0.33884297520661155
1.0,0.34024896265560167
1.0,0.3416666666666667
1.0,0.34309623430962344
1.0,0.3445378151260504
1.0,0.3459915611814346
1.0,0.3474576271186441
1.0,0.34893617021276596
1.0,0.3504273504273504
1.0,0.351931330472103
1.0,0.35344827586206895
1.0,0.354978354978355
1.0,0.3565217391304348
1.0,0.35807860262008734
1.0,0.35964912280701755
1.0,0.36123348017621143
1.0,0.36283185840707965
1.0,0.36444444444444446
1.0,0.36607142857142855
1.0,0.36771300448430494
1.0,0.36936936936936937
